id;name;geoid;geoname;value;datetime
600;Marginal price Day Ahead market Spain;3;Spain;56.6;2025-06-10T12:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;56;2025-06-10T13:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;55.4;2025-06-10T14:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;54.88;2025-06-10T15:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;55.01;2025-06-10T16:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;93.35;2025-06-10T17:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;105;2025-06-10T18:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;110.7;2025-06-10T19:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;119.58;2025-06-10T20:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;124.35;2025-06-10T21:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;121.18;2025-06-10T22:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;114.4;2025-06-10T23:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;111.89;2025-06-11T00:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;108.56;2025-06-11T01:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;106.07;2025-06-11T02:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;106.02;2025-06-11T03:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;104;2025-06-11T04:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;106.02;2025-06-11T05:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;107.49;2025-06-11T06:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;110.63;2025-06-11T07:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;109.58;2025-06-11T08:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;101.27;2025-06-11T09:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;82.28;2025-06-11T10:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;49.99;2025-06-11T11:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;14.28;2025-06-11T12:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;5;2025-06-11T13:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;3.52;2025-06-11T14:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;1.1;2025-06-11T15:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;2.5;2025-06-11T16:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;3;2025-06-11T17:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;15;2025-06-11T18:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;74;2025-06-11T19:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;105.01;2025-06-11T20:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;115.5;2025-06-11T21:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;114.81;2025-06-11T22:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;109.58;2025-06-11T23:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;104.59;2025-06-12T00:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;99.97;2025-06-12T01:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;95.11;2025-06-12T02:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;93.94;2025-06-12T03:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;93.94;2025-06-12T04:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;98.27;2025-06-12T05:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;102.98;2025-06-12T06:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;103.8;2025-06-12T07:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;90;2025-06-12T08:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;15.27;2025-06-12T09:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;0.01;2025-06-12T10:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;0;2025-06-12T11:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;-0.01;2025-06-12T12:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;0;2025-06-12T13:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;0;2025-06-12T14:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;-0.01;2025-06-12T15:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;0.01;2025-06-12T16:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;1;2025-06-12T17:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;15.27;2025-06-12T18:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;89.6;2025-06-12T19:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;104.01;2025-06-12T20:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;131.71;2025-06-12T21:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;140.64;2025-06-12T22:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;117.96;2025-06-12T23:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;126.84;2025-06-13T00:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;119.08;2025-06-13T01:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;113.98;2025-06-13T02:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;112.33;2025-06-13T03:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;111.35;2025-06-13T04:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;111.35;2025-06-13T05:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;113.89;2025-06-13T06:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;113.86;2025-06-13T07:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;112.47;2025-06-13T08:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;50;2025-06-13T09:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;14.5;2025-06-13T10:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;0.85;2025-06-13T11:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;0;2025-06-13T12:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;0;2025-06-13T13:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;-0.01;2025-06-13T14:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;-0.01;2025-06-13T15:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;0.65;2025-06-13T16:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;3.52;2025-06-13T17:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;17.43;2025-06-13T18:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;90.4;2025-06-13T19:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;105.47;2025-06-13T20:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;120.58;2025-06-13T21:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;120.98;2025-06-13T22:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;113.98;2025-06-13T23:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;110.02;2025-06-14T00:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;109.7;2025-06-14T01:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;109.8;2025-06-14T02:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;108.98;2025-06-14T03:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;109;2025-06-14T04:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;109.7;2025-06-14T05:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;109.73;2025-06-14T06:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;104.9;2025-06-14T07:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;51.21;2025-06-14T08:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;4.17;2025-06-14T09:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;0.46;2025-06-14T10:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;-0.01;2025-06-14T11:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;-0.58;2025-06-14T12:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;-0.62;2025-06-14T13:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;-1;2025-06-14T14:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;-1.5;2025-06-14T15:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;-0.37;2025-06-14T16:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;0.65;2025-06-14T17:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;5;2025-06-14T18:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;36.27;2025-06-14T19:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;86;2025-06-14T20:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;101.96;2025-06-14T21:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;105.88;2025-06-14T22:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;100.98;2025-06-14T23:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;87.47;2025-06-15T00:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;62;2025-06-15T01:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;38.7;2025-06-15T02:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;34.7;2025-06-15T03:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;24.35;2025-06-15T04:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;20;2025-06-15T05:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;18.47;2025-06-15T06:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;15.13;2025-06-15T07:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;2;2025-06-15T08:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;0;2025-06-15T09:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;-0.6;2025-06-15T10:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;-1.21;2025-06-15T11:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;-1.21;2025-06-15T12:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;-3;2025-06-15T13:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;-2.67;2025-06-15T14:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;-2;2025-06-15T15:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;-1.21;2025-06-15T16:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;-0.6;2025-06-15T17:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;0;2025-06-15T18:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;2.4;2025-06-15T19:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;33.96;2025-06-15T20:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;76.85;2025-06-15T21:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;78.43;2025-06-15T22:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;53.97;2025-06-15T23:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;32.74;2025-06-16T00:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;19.96;2025-06-16T01:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;16.58;2025-06-16T02:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;13.27;2025-06-16T03:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;15;2025-06-16T04:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;24.76;2025-06-16T05:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;60;2025-06-16T06:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;71.6;2025-06-16T07:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;58.49;2025-06-16T08:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;20;2025-06-16T09:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;4.5;2025-06-16T10:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;1;2025-06-16T11:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;0.65;2025-06-16T12:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;0.85;2025-06-16T13:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;1.72;2025-06-16T14:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;3.52;2025-06-16T15:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;17.73;2025-06-16T16:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;47.69;2025-06-16T17:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;101.64;2025-06-16T18:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;117.2;2025-06-16T19:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;125.41;2025-06-16T20:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;210;2025-06-16T21:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;166.91;2025-06-16T22:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;125.41;2025-06-16T23:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;128.64;2025-06-17T00:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;124.76;2025-06-17T01:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;120;2025-06-17T02:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;119.82;2025-06-17T03:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;120;2025-06-17T04:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;117.1;2025-06-17T05:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;119.82;2025-06-17T06:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;124.59;2025-06-17T07:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;126.91;2025-06-17T08:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;112.96;2025-06-17T09:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;72.88;2025-06-17T10:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;26.75;2025-06-17T11:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;24.17;2025-06-17T12:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;22.57;2025-06-17T13:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;18.16;2025-06-17T14:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;12;2025-06-17T15:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;24.2;2025-06-17T16:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;72.88;2025-06-17T17:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;94.78;2025-06-17T18:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;115;2025-06-17T19:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;126.68;2025-06-17T20:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;154.76;2025-06-17T21:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;152.03;2025-06-17T22:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;127.91;2025-06-17T23:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;128.37;2025-06-18T00:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;123.17;2025-06-18T01:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;121.86;2025-06-18T02:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;122.11;2025-06-18T03:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;123.17;2025-06-18T04:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;125.97;2025-06-18T05:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;125.07;2025-06-18T06:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;128.31;2025-06-18T07:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;121.12;2025-06-18T08:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;114.68;2025-06-18T09:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;80.4;2025-06-18T10:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;61;2025-06-18T11:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;46.01;2025-06-18T12:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;41.55;2025-06-18T13:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;41.11;2025-06-18T14:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;40.01;2025-06-18T15:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;51.77;2025-06-18T16:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;82.9;2025-06-18T17:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;114.67;2025-06-18T18:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;123.17;2025-06-18T19:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;139.03;2025-06-18T20:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;194.56;2025-06-18T21:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;166.75;2025-06-18T22:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;135.01;2025-06-18T23:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;139.01;2025-06-19T00:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;131.68;2025-06-19T01:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;128.61;2025-06-19T02:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;128.31;2025-06-19T03:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;128.12;2025-06-19T04:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;128.96;2025-06-19T05:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;135.01;2025-06-19T06:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;139.01;2025-06-19T07:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;128.37;2025-06-19T08:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;124.19;2025-06-19T09:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;114.26;2025-06-19T10:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;80.27;2025-06-19T11:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;75.75;2025-06-19T12:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;70;2025-06-19T13:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;67.86;2025-06-19T14:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;65;2025-06-19T15:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;76;2025-06-19T16:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;95;2025-06-19T17:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;118.18;2025-06-19T18:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;123;2025-06-19T19:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;133.22;2025-06-19T20:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;167.55;2025-06-19T21:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;164.6;2025-06-19T22:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;133.02;2025-06-19T23:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;130.78;2025-06-20T00:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;127.9;2025-06-20T01:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;125.25;2025-06-20T02:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;125.25;2025-06-20T03:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;124.94;2025-06-20T04:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;124.33;2025-06-20T05:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;127.97;2025-06-20T06:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;128.08;2025-06-20T07:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;122.57;2025-06-20T08:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;113.94;2025-06-20T09:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;86.9;2025-06-20T10:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;84.35;2025-06-20T11:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;77;2025-06-20T12:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;72;2025-06-20T13:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;71;2025-06-20T14:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;70;2025-06-20T15:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;81.5;2025-06-20T16:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;88;2025-06-20T17:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;111.79;2025-06-20T18:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;128.74;2025-06-20T19:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;140;2025-06-20T20:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;163.49;2025-06-20T21:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;159.99;2025-06-20T22:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;132.21;2025-06-20T23:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;128.89;2025-06-21T00:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;126.93;2025-06-21T01:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;125.87;2025-06-21T02:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;122.86;2025-06-21T03:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;122.42;2025-06-21T04:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;121.44;2025-06-21T05:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;122.86;2025-06-21T06:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;115.56;2025-06-21T07:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;103.6;2025-06-21T08:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;40;2025-06-21T09:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;2.5;2025-06-21T10:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;0;2025-06-21T11:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;0;2025-06-21T12:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;0;2025-06-21T13:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;0;2025-06-21T14:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;0;2025-06-21T15:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;0.1;2025-06-21T16:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;4.31;2025-06-21T17:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;74.27;2025-06-21T18:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;109.99;2025-06-21T19:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;126.34;2025-06-21T20:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;134.93;2025-06-21T21:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;138.81;2025-06-21T22:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;126.07;2025-06-21T23:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;124.24;2025-06-22T00:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;121.96;2025-06-22T01:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;122.94;2025-06-22T02:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;123.92;2025-06-22T03:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;122.94;2025-06-22T04:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;123.58;2025-06-22T05:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;122.94;2025-06-22T06:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;119;2025-06-22T07:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;60;2025-06-22T08:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;0.65;2025-06-22T09:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;-0.05;2025-06-22T10:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;-1.21;2025-06-22T11:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;-1.5;2025-06-22T12:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;-1.01;2025-06-22T13:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;-0.62;2025-06-22T14:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;-1.21;2025-06-22T15:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;-1.1;2025-06-22T16:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;0;2025-06-22T17:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;5;2025-06-22T18:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;71.14;2025-06-22T19:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;114.12;2025-06-22T20:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;128.76;2025-06-22T21:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;130.78;2025-06-22T22:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;128.76;2025-06-22T23:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;127.73;2025-06-23T00:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;123.58;2025-06-23T01:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;117.78;2025-06-23T02:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;115.2;2025-06-23T03:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;114.72;2025-06-23T04:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;114.96;2025-06-23T05:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;121.85;2025-06-23T06:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;127;2025-06-23T07:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;117.05;2025-06-23T08:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;98.86;2025-06-23T09:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;91.75;2025-06-23T10:00:00+02:00
600;Marginal price Day Ahead market Spain;3;Spain;75.48;2025-06-23T11:00:00+02:00
